"pedido_detalle_id","cantidad","estado_detalle","notas","subtotal","pedido_id","producto_id","tenant_id"
"2661",3,"ENTREGADO","Dividir el plato.","60.00","676","27","1"
"2662",2,"ENTREGADO","Usar queso sin lactosa.","46.00","676","8","1"
"2663",1,"ENTREGADO","Sin cebolla, por favor.","31.00","676","16","1"
"2664",1,"ENTREGADO","Con limón aparte.","40.00","676","14","1"
"2665",3,"ENTREGADO","No añadir mayonesa.","84.00","677","1","1"
"2666",1,"ENTREGADO","Agregar salsa extra.","22.00","677","9","1"
"2667",2,"ENTREGADO","Cocinar bien la carne.","44.00","677","3","1"
"2668",3,"ENTREGADO","Plato para compartir.","90.00","678","15","1"
"2669",3,"ENTREGADO","Agregar salsa extra.","102.00","678","13","1"
"2670",3,"ENTREGADO","","120.00","678","14","1"
"2671",4,"ENTREGADO","Sin aderezo.","104.00","678","11","1"
"2672",1,"ENTREGADO","Con limón aparte.","23.00","679","8","1"
"2673",4,"ENTREGADO","No añadir mayonesa.","100.00","679","2","1"
"2674",1,"ENTREGADO","No añadir mayonesa.","20.00","679","5","1"
"2675",1,"ENTREGADO","Agregar salsa extra.","32.00","679","7","1"
"2676",2,"ENTREGADO","Usar queso sin lactosa.","42.00","679","4","1"
"2677",1,"ENTREGADO","Usar queso sin lactosa.","6.00","679","24","1"
"2678",3,"ENTREGADO","Con limón aparte.","78.00","680","11","1"
"2679",2,"ENTREGADO","Agregar salsa extra.","36.00","680","21","1"
"2680",1,"ENTREGADO","Preparar como la vez pasada.","18.00","680","25","1"
"2681",2,"ENTREGADO","Cocinar bien la carne.","72.00","680","12","1"
"2682",2,"ENTREGADO","Servir en dos platos.","44.00","680","3","1"
"2683",1,"ENTREGADO","Sin aderezo.","30.00","681","15","1"
"2684",3,"ENTREGADO","Sin cebolla, por favor.","63.00","681","4","1"
"2685",1,"ENTREGADO","No añadir mayonesa.","31.00","681","16","1"
"2686",1,"ENTREGADO","Entrega rápida.","40.00","682","14","1"
"2687",1,"ENTREGADO","Usar queso sin lactosa.","22.00","682","3","1"
"2688",2,"ENTREGADO","Con limón aparte.","40.00","682","5","1"
"2689",2,"ENTREGADO","Sin aderezo.","50.00","682","2","1"
"2690",1,"ENTREGADO","Sin aderezo.","32.00","682","7","1"
"2691",4,"ENTREGADO","Plato para compartir.","100.00","683","2","1"
"2692",2,"ENTREGADO","Sin cebolla, por favor.","56.00","683","1","1"
"2693",1,"ENTREGADO","","25.00","683","2","1"
"2694",1,"ENTREGADO","No añadir mayonesa.","36.00","683","12","1"
"2695",2,"ENTREGADO","Agregar salsa extra.","68.00","684","13","1"
"2696",2,"ENTREGADO","Sin cebolla, por favor.","80.00","684","14","1"
"2697",1,"ENTREGADO","Entrega rápida.","21.00","684","4","1"
"2698",1,"ENTREGADO","Servir bien caliente.","38.00","684","20","1"
"2699",2,"ENTREGADO","Cocinar bien la carne.","60.00","684","15","1"
"2700",2,"ENTREGADO","Preparar como la vez pasada.","66.00","684","17","1"
"2701",2,"ENTREGADO","","64.00","685","7","1"
"2702",2,"ENTREGADO","Servir en dos platos.","72.00","685","12","1"
"2703",2,"ENTREGADO","Plato para compartir.","44.00","686","3","1"
"2704",3,"ENTREGADO","","66.00","686","3","1"
"2705",2,"ENTREGADO","Agregar salsa extra.","80.00","686","14","1"
"2706",1,"ENTREGADO","Evitar ingredientes crudos.","40.00","686","14","1"
"2707",1,"ENTREGADO","No incluir pan.","18.00","686","25","1"
"2708",1,"ENTREGADO","Preparar como la vez pasada.","18.00","687","25","1"
"2709",1,"ENTREGADO","Agregar cubiertos adicionales.","25.00","687","2","1"
"2710",2,"ENTREGADO","Evitar ingredientes crudos.","64.00","687","7","1"
"2711",1,"ENTREGADO","Preparar como la vez pasada.","22.00","687","3","1"
"2712",2,"ENTREGADO","Dividir el plato.","60.00","687","15","1"
"2713",1,"ENTREGADO","Poco picante.","25.00","687","2","1"
"2714",1,"ENTREGADO","Entrega rápida.","29.00","688","18","1"
"2715",2,"ENTREGADO","Plato para compartir.","44.00","688","3","1"
"2716",1,"ENTREGADO","Servir bien caliente.","21.00","688","4","1"
"2717",2,"ENTREGADO","Cocinar bien la carne.","66.00","689","17","1"
"2718",1,"ENTREGADO","Poco picante.","34.00","689","13","1"
"2719",2,"ENTREGADO","Plato para compartir.","40.00","689","5","1"
"2720",1,"ENTREGADO","Preparar como la vez pasada.","21.00","689","4","1"
"2721",2,"ENTREGADO","Agregar cubiertos adicionales.","44.00","689","3","1"
"2722",2,"ENTREGADO","Servir en dos platos.","42.00","690","4","1"
"2723",1,"ENTREGADO","Con limón aparte.","7.00","690","23","1"
"2724",1,"ENTREGADO","No incluir pan.","21.00","690","4","1"
"2725",4,"ENTREGADO","No añadir mayonesa.","100.00","690","2","1"
"2726",1,"ENTREGADO","","21.00","691","4","1"
"2727",2,"ENTREGADO","Evitar ingredientes crudos.","42.00","691","4","1"
"2728",2,"ENTREGADO","Entrega rápida.","68.00","691","13","1"
"2729",2,"ENTREGADO","Agregar cubiertos adicionales.","52.00","691","11","1"
"2730",1,"ENTREGADO","Dividir el plato.","22.00","691","3","1"
"2731",2,"ENTREGADO","Agregar cubiertos adicionales.","58.00","691","18","1"
"2732",3,"ENTREGADO","Dividir el plato.","66.00","692","3","1"
"2733",1,"ENTREGADO","Sin aderezo.","28.00","692","1","1"
"2734",3,"ENTREGADO","Con limón aparte.","66.00","692","3","1"
"2735",2,"ENTREGADO","No incluir pan.","70.00","692","19","1"
"2736",1,"ENTREGADO","","22.00","692","3","1"
"2737",1,"ENTREGADO","Poco picante.","25.00","692","2","1"
"2738",2,"ENTREGADO","Poco picante.","50.00","693","2","1"
"2739",1,"ENTREGADO","Usar queso sin lactosa.","21.00","693","4","1"
"2740",2,"ENTREGADO","Cocinar bien la carne.","42.00","693","4","1"
"2741",2,"ENTREGADO","Sin aderezo.","72.00","693","12","1"
"2742",3,"ENTREGADO","Poco picante.","63.00","693","4","1"
"2743",1,"ENTREGADO","Servir en dos platos.","20.00","693","5","1"
"2744",1,"ENTREGADO","Preparar como la vez pasada.","26.00","694","11","1"
"2745",2,"ENTREGADO","Agregar cubiertos adicionales.","62.00","694","16","1"
"2746",1,"ENTREGADO","","38.00","694","20","1"
"2747",1,"ENTREGADO","Dividir el plato.","34.00","694","13","1"
"2748",1,"ENTREGADO","No incluir pan.","7.00","694","23","1"
"2749",2,"ENTREGADO","Sin aderezo.","42.00","694","4","1"
"2750",3,"ENTREGADO","Poco picante.","63.00","695","4","1"
"2751",1,"ENTREGADO","","24.00","695","6","1"
"2752",1,"ENTREGADO","Agregar salsa extra.","36.00","695","12","1"
"2753",2,"ENTREGADO","No incluir pan.","56.00","696","1","1"
"2754",2,"ENTREGADO","Con limón aparte.","70.00","696","10","1"
"2755",1,"ENTREGADO","Con limón aparte.","21.00","697","4","1"
"2756",3,"ENTREGADO","Poco picante.","105.00","697","10","1"
"2757",1,"ENTREGADO","Agregar salsa extra.","25.00","697","2","1"
"2758",1,"ENTREGADO","Dividir el plato.","26.00","697","11","1"
"2759",2,"ENTREGADO","Entrega rápida.","16.00","697","22","1"
"2760",3,"ENTREGADO","Agregar cubiertos adicionales.","75.00","697","2","1"
"2761",4,"ENTREGADO","Sin aderezo.","88.00","698","9","1"
"2762",1,"ENTREGADO","No incluir pan.","28.00","698","1","1"
"2763",1,"ENTREGADO","No incluir pan.","29.00","698","18","1"
"2764",2,"ENTREGADO","Usar queso sin lactosa.","56.00","699","1","1"
"2765",2,"ENTREGADO","Agregar cubiertos adicionales.","70.00","699","10","1"
"2766",3,"ENTREGADO","Entrega rápida.","69.00","699","8","1"
"2767",1,"ENTREGADO","Plato para compartir.","31.00","699","16","1"
"2768",1,"ENTREGADO","Con limón aparte.","28.00","700","1","1"
"2769",2,"ENTREGADO","Agregar salsa extra.","50.00","700","2","1"
"2770",2,"ENTREGADO","Cocinar bien la carne.","48.00","700","6","1"
"2771",2,"ENTREGADO","No incluir pan.","44.00","700","3","1"
"2772",3,"ENTREGADO","Cocinar bien la carne.","105.00","701","10","1"
"2773",1,"ENTREGADO","Sin aderezo.","36.00","701","12","1"
"2774",1,"ENTREGADO","Poco picante.","24.00","702","6","1"
"2775",3,"ENTREGADO","Entrega rápida.","72.00","702","6","1"
"2776",1,"ENTREGADO","Usar queso sin lactosa.","22.00","703","9","1"
"2777",3,"ENTREGADO","No añadir mayonesa.","66.00","703","3","1"
"2778",2,"ENTREGADO","Servir en dos platos.","14.00","703","23","1"
"2779",1,"ENTREGADO","Preparar como la vez pasada.","22.00","703","9","1"
"2780",2,"ENTREGADO","Con limón aparte.","50.00","704","2","1"
"2781",4,"ENTREGADO","No añadir mayonesa.","144.00","704","12","1"
"2782",1,"ENTREGADO","Sin cebolla, por favor.","28.00","704","1","1"
"2783",1,"ENTREGADO","Sin aderezo.","28.00","704","1","1"
"2784",1,"ENTREGADO","Agregar salsa extra.","33.00","704","17","1"
"2785",1,"ENTREGADO","","33.00","705","17","1"
"2786",1,"ENTREGADO","Cocinar bien la carne.","23.00","705","8","1"
"2787",2,"ENTREGADO","Poco picante.","36.00","705","21","1"
"2788",3,"ENTREGADO","Cocinar bien la carne.","72.00","705","6","1"
"2789",2,"ENTREGADO","No añadir mayonesa.","44.00","705","9","1"
"2790",1,"ENTREGADO","Plato para compartir.","24.00","706","6","1"
"2791",1,"ENTREGADO","Agregar cubiertos adicionales.","33.00","706","17","1"
"2792",1,"ENTREGADO","Servir bien caliente.","24.00","706","6","1"
"2793",1,"ENTREGADO","Sin aderezo.","22.00","706","3","1"
"2794",3,"ENTREGADO","Con limón aparte.","78.00","706","11","1"
"2795",1,"ENTREGADO","Servir bien caliente.","22.00","706","9","1"
"2796",1,"ENTREGADO","Preparar como la vez pasada.","38.00","707","20","1"
"2797",2,"ENTREGADO","Sin aderezo.","44.00","707","9","1"
"2798",3,"ENTREGADO","Dividir el plato.","69.00","708","8","1"
"2799",2,"ENTREGADO","Preparar como la vez pasada.","44.00","708","9","1"
"2800",3,"ENTREGADO","Dividir el plato.","75.00","708","2","1"
"2801",1,"ENTREGADO","Agregar cubiertos adicionales.","24.00","708","6","1"
"2802",1,"ENTREGADO","Agregar salsa extra.","22.00","708","9","1"
"2803",3,"ENTREGADO","No incluir pan.","24.00","709","22","1"
"2804",2,"ENTREGADO","Sin aderezo.","64.00","709","7","1"
"2805",3,"ENTREGADO","Evitar ingredientes crudos.","60.00","709","5","1"
"2806",2,"ENTREGADO","Agregar cubiertos adicionales.","64.00","709","7","1"
"2807",2,"ENTREGADO","Con limón aparte.","14.00","709","23","1"
"2808",2,"ENTREGADO","Sin aderezo.","46.00","709","8","1"
"2809",2,"ENTREGADO","Usar queso sin lactosa.","34.00","710","26","1"
"2810",3,"ENTREGADO","Servir en dos platos.","84.00","710","1","1"
"2811",2,"ENTREGADO","No añadir mayonesa.","48.00","710","6","1"
"2812",2,"ENTREGADO","No incluir pan.","16.00","710","22","1"
"2813",1,"ENTREGADO","Evitar ingredientes crudos.","35.00","710","10","1"
"2814",2,"ENTREGADO","Poco picante.","36.00","710","21","1"
"2815",1,"ENTREGADO","Plato para compartir.","22.00","711","3","1"
"2816",3,"ENTREGADO","Cocinar bien la carne.","63.00","711","4","1"
"2817",1,"ENTREGADO","Agregar cubiertos adicionales.","35.00","711","19","1"
"2818",2,"ENTREGADO","","56.00","711","1","1"
"2819",1,"ENTREGADO","No añadir mayonesa.","25.00","712","2","1"
"2820",3,"ENTREGADO","Evitar ingredientes crudos.","72.00","712","6","1"
"2821",1,"ENTREGADO","Agregar cubiertos adicionales.","6.00","713","24","1"
"2822",2,"ENTREGADO","Poco picante.","44.00","713","9","1"
"2823",2,"ENTREGADO","No incluir pan.","40.00","714","5","1"
"2824",1,"ENTREGADO","Dividir el plato.","25.00","714","2","1"
"2825",2,"ENTREGADO","Cocinar bien la carne.","50.00","714","2","1"
"2826",3,"ENTREGADO","Poco picante.","72.00","715","6","1"
"2827",3,"ENTREGADO","Agregar cubiertos adicionales.","105.00","715","19","1"
"2828",1,"ENTREGADO","Sin aderezo.","32.00","715","7","1"
"2829",2,"ENTREGADO","Dividir el plato.","42.00","715","4","1"
"2830",1,"ENTREGADO","","17.00","715","26","1"
"2831",1,"ENTREGADO","Poco picante.","22.00","715","9","1"
"2832",1,"ENTREGADO","Con limón aparte.","35.00","716","19","1"
"2833",1,"ENTREGADO","Dividir el plato.","25.00","716","2","1"
"2834",1,"ENTREGADO","Sin aderezo.","24.00","716","6","1"
"2835",1,"ENTREGADO","Sin cebolla, por favor.","35.00","716","10","1"
"2836",2,"ENTREGADO","Usar queso sin lactosa.","42.00","716","4","1"
"2837",1,"ENTREGADO","Dividir el plato.","22.00","716","9","1"
"2838",4,"ENTREGADO","Cocinar bien la carne.","96.00","717","6","1"
"2839",4,"ENTREGADO","Poco picante.","120.00","717","15","1"
"2840",2,"ENTREGADO","Agregar cubiertos adicionales.","66.00","717","17","1"
"2841",1,"ENTREGADO","Poco picante.","21.00","717","4","1"
"2842",3,"ENTREGADO","Agregar salsa extra.","60.00","718","5","1"
"2843",3,"ENTREGADO","Agregar salsa extra.","93.00","718","16","1"
"2844",1,"ENTREGADO","","30.00","719","15","1"
"2845",1,"ENTREGADO","No añadir mayonesa.","28.00","719","1","1"
"2846",2,"ENTREGADO","No incluir pan.","12.00","719","24","1"
"2847",4,"ENTREGADO","Servir bien caliente.","88.00","719","3","1"
"2848",3,"ENTREGADO","Servir bien caliente.","99.00","719","17","1"
"2849",1,"ENTREGADO","Entrega rápida.","23.00","719","8","1"
"2850",1,"ENTREGADO","Usar queso sin lactosa.","32.00","720","7","1"
"2851",2,"ENTREGADO","Evitar ingredientes crudos.","50.00","720","2","1"
"2852",2,"ENTREGADO","","56.00","720","1","1"
"2853",1,"ENTREGADO","Servir en dos platos.","22.00","720","9","1"
"2854",1,"ENTREGADO","Plato para compartir.","35.00","720","10","1"
"2855",2,"ENTREGADO","Evitar ingredientes crudos.","76.00","721","20","1"
"2856",1,"ENTREGADO","Cocinar bien la carne.","22.00","721","3","1"
"2857",1,"ENTREGADO","Plato para compartir.","18.00","721","21","1"
"2858",2,"ENTREGADO","Dividir el plato.","40.00","721","5","1"
"2859",2,"ENTREGADO","Servir bien caliente.","52.00","722","11","1"
"2860",2,"ENTREGADO","Cocinar bien la carne.","46.00","722","8","1"
"2861",1,"ENTREGADO","No añadir mayonesa.","22.00","722","3","1"
"2862",3,"ENTREGADO","Preparar como la vez pasada.","78.00","722","11","1"
"2863",1,"ENTREGADO","Agregar salsa extra.","24.00","723","6","1"
"2864",2,"ENTREGADO","Sin aderezo.","64.00","723","7","1"
"2865",3,"ENTREGADO","Plato para compartir.","114.00","724","20","1"
"2866",3,"ENTREGADO","Sin cebolla, por favor.","90.00","724","15","1"
"2867",1,"ENTREGADO","Agregar salsa extra.","26.00","725","11","1"
"2868",1,"ENTREGADO","Usar queso sin lactosa.","36.00","725","12","1"
"2869",3,"ENTREGADO","Evitar ingredientes crudos.","60.00","725","5","1"
"2870",3,"ENTREGADO","Usar queso sin lactosa.","72.00","726","6","1"
"2871",1,"ENTREGADO","Cocinar bien la carne.","33.00","726","17","1"
"2872",1,"ENTREGADO","Plato para compartir.","22.00","726","3","1"
"2873",3,"ENTREGADO","Evitar ingredientes crudos.","75.00","726","2","1"
"2874",1,"ENTREGADO","Con limón aparte.","35.00","727","10","1"
"2875",2,"ENTREGADO","No añadir mayonesa.","48.00","727","6","1"
"2876",2,"ENTREGADO","No incluir pan.","56.00","727","1","1"
"2877",2,"ENTREGADO","No añadir mayonesa.","64.00","727","7","1"
"2878",1,"ENTREGADO","Plato para compartir.","22.00","727","3","1"
"2879",1,"ENTREGADO","Sin cebolla, por favor.","29.00","728","18","1"
"2880",1,"ENTREGADO","Servir en dos platos.","21.00","728","4","1"
"2881",1,"ENTREGADO","No añadir mayonesa.","24.00","728","6","1"
"2882",1,"ENTREGADO","Usar queso sin lactosa.","34.00","728","13","1"
"2883",1,"ENTREGADO","Agregar cubiertos adicionales.","24.00","728","6","1"
"2884",3,"ENTREGADO","No añadir mayonesa.","66.00","728","9","1"
"2885",1,"ENTREGADO","Servir bien caliente.","31.00","729","16","1"
"2886",2,"ENTREGADO","Servir bien caliente.","50.00","729","2","1"
"2887",1,"ENTREGADO","Evitar ingredientes crudos.","21.00","729","4","1"
"2888",1,"ENTREGADO","Sin cebolla, por favor.","22.00","729","9","1"
"2889",2,"ENTREGADO","No añadir mayonesa.","46.00","729","8","1"
"2890",3,"ENTREGADO","","60.00","729","5","1"
"2891",3,"ENTREGADO","Entrega rápida.","105.00","730","10","1"
"2892",1,"ENTREGADO","Preparar como la vez pasada.","32.00","730","7","1"
"2893",3,"ENTREGADO","Servir bien caliente.","66.00","731","3","1"
"2894",2,"ENTREGADO","Evitar ingredientes crudos.","50.00","731","2","1"
"2895",2,"ENTREGADO","Con limón aparte.","76.00","732","20","1"
"2896",2,"ENTREGADO","Usar queso sin lactosa.","36.00","732","21","1"
"2897",1,"ENTREGADO","Servir en dos platos.","36.00","732","12","1"
"2898",1,"ENTREGADO","No añadir mayonesa.","34.00","732","13","1"
"2899",3,"ENTREGADO","Usar queso sin lactosa.","72.00","732","6","1"
"2900",1,"ENTREGADO","No incluir pan.","20.00","733","5","1"
"2901",1,"ENTREGADO","Evitar ingredientes crudos.","20.00","733","27","1"
"2902",1,"ENTREGADO","Agregar cubiertos adicionales.","32.00","734","7","1"
"2903",3,"ENTREGADO","Poco picante.","18.00","734","24","1"
"2904",1,"ENTREGADO","Preparar como la vez pasada.","31.00","734","16","1"
"2905",2,"ENTREGADO","Servir bien caliente.","48.00","735","6","1"
"2906",3,"ENTREGADO","Servir en dos platos.","96.00","735","7","1"
"2907",1,"ENTREGADO","Agregar cubiertos adicionales.","30.00","736","15","1"
"2908",1,"ENTREGADO","Servir bien caliente.","34.00","736","13","1"
"2909",1,"ENTREGADO","Cocinar bien la carne.","28.00","736","1","1"
"2910",1,"ENTREGADO","Usar queso sin lactosa.","20.00","736","5","1"
"2911",2,"ENTREGADO","No incluir pan.","60.00","736","15","1"
"2912",2,"ENTREGADO","Evitar ingredientes crudos.","34.00","736","26","1"
"2913",4,"ENTREGADO","Usar queso sin lactosa.","100.00","737","2","1"
"2914",1,"ENTREGADO","Dividir el plato.","31.00","737","16","1"
"2915",3,"ENTREGADO","Sin aderezo.","75.00","737","2","1"
"2916",2,"ENTREGADO","Sin aderezo.","50.00","737","2","1"
"2917",1,"ENTREGADO","Con limón aparte.","22.00","737","3","1"
"2918",2,"ENTREGADO","No incluir pan.","62.00","738","16","1"
"2919",1,"ENTREGADO","Sin cebolla, por favor.","35.00","738","10","1"
"2920",1,"ENTREGADO","Dividir el plato.","22.00","738","3","1"
"2921",1,"ENTREGADO","Cocinar bien la carne.","30.00","738","15","1"
"2922",1,"ENTREGADO","Usar queso sin lactosa.","22.00","738","3","1"
"2923",2,"ENTREGADO","","50.00","738","2","1"
"2924",2,"ENTREGADO","Sin cebolla, por favor.","42.00","739","4","1"
"2925",2,"ENTREGADO","Servir en dos platos.","68.00","739","13","1"
"2926",1,"ENTREGADO","Sin cebolla, por favor.","25.00","739","2","1"
"2927",1,"ENTREGADO","Evitar ingredientes crudos.","25.00","739","2","1"
"2928",2,"ENTREGADO","Preparar como la vez pasada.","44.00","740","3","1"
"2929",1,"ENTREGADO","Dividir el plato.","40.00","740","14","1"
"2930",2,"ENTREGADO","Sin aderezo.","46.00","740","8","1"
"2931",3,"ENTREGADO","","69.00","741","8","1"
"2932",3,"ENTREGADO","Dividir el plato.","60.00","741","5","1"
"2933",1,"ENTREGADO","Servir en dos platos.","23.00","741","8","1"
"2934",1,"ENTREGADO","Entrega rápida.","23.00","742","8","1"
"2935",2,"ENTREGADO","Servir bien caliente.","40.00","742","5","1"
"2936",1,"ENTREGADO","Plato para compartir.","23.00","742","8","1"
"2937",2,"ENTREGADO","Agregar salsa extra.","44.00","743","9","1"
"2938",1,"ENTREGADO","No incluir pan.","26.00","743","11","1"
"2939",1,"ENTREGADO","Dividir el plato.","28.00","743","1","1"
"2940",2,"ENTREGADO","Agregar cubiertos adicionales.","60.00","743","15","1"
"2941",2,"ENTREGADO","Servir en dos platos.","66.00","744","17","1"
"2942",1,"ENTREGADO","","28.00","744","1","1"
"2943",3,"ENTREGADO","Cocinar bien la carne.","63.00","744","4","1"
"2944",1,"ENTREGADO","Usar queso sin lactosa.","23.00","744","8","1"
"2945",1,"ENTREGADO","Entrega rápida.","33.00","744","17","1"
"2946",4,"ENTREGADO","Sin aderezo.","112.00","745","1","1"
"2947",1,"ENTREGADO","Cocinar bien la carne.","32.00","745","7","1"
"2948",1,"ENTREGADO","Evitar ingredientes crudos.","25.00","746","2","1"
"2949",1,"ENTREGADO","","38.00","746","20","1"
"2950",1,"ENTREGADO","Entrega rápida.","35.00","747","10","1"
"2951",3,"ENTREGADO","Servir bien caliente.","66.00","747","9","1"
"2952",2,"ENTREGADO","Sin cebolla, por favor.","80.00","747","14","1"
"2953",3,"ENTREGADO","Cocinar bien la carne.","66.00","748","3","1"
"2954",1,"ENTREGADO","","38.00","748","20","1"
"2955",1,"ENTREGADO","Servir en dos platos.","21.00","748","4","1"
"2956",1,"ENTREGADO","Sin cebolla, por favor.","23.00","748","8","1"
"2957",4,"ENTREGADO","Evitar ingredientes crudos.","88.00","748","3","1"
"2958",1,"ENTREGADO","No añadir mayonesa.","22.00","748","3","1"
"2959",3,"ENTREGADO","Cocinar bien la carne.","102.00","749","13","1"
"2960",2,"ENTREGADO","Agregar salsa extra.","56.00","749","1","1"
"2961",1,"ENTREGADO","Plato para compartir.","22.00","749","3","1"
