"cuenta_mesa_id","created_at","estado","fecha_hora_fin","fecha_hora_ini","monto_total","num_comensales","updated_at","cliente_id","mesa_id","tenant_id"
"802","2024-08-17 20:20:00","CERRADA","2024-08-17 22:12:17.582654","2024-08-17 20:20:00","329.00",7,"2024-08-17 22:12:17.582654","186","15","1"
"803","2024-12-22 19:03:00","CERRADA","2024-12-22 20:25:40.223677","2024-12-22 19:03:00","136.00",3,"2024-12-22 20:25:40.223677","253","13","1"
"804","2024-02-23 12:57:00","CERRADA","2024-02-23 15:48:15.885656","2024-02-23 12:57:00","280.00",8,"2024-02-23 15:48:15.885656","95","1","1"
"805","2024-09-13 13:07:00","CERRADA","2024-09-13 14:48:57.150973","2024-09-13 13:07:00","231.00",8,"2024-09-13 14:48:57.150973","184","12","1"
"806","2024-11-03 21:37:00","CERRADA","2024-11-03 23:02:29.252328","2024-11-03 21:37:00","299.00",3,"2024-11-03 23:02:29.252328","147","3","1"
"807","2024-08-01 19:43:00","CERRADA","2024-08-01 20:54:18.997612","2024-08-01 19:43:00","188.00",3,"2024-08-01 20:54:18.997612","1","1","1"
"808","2024-07-12 12:53:00","CERRADA","2024-07-12 14:31:49.476007","2024-07-12 12:53:00","290.00",2,"2024-07-12 14:31:49.476007","147","11","1"
"809","2024-12-08 12:21:00","CERRADA","2024-12-08 15:17:22.347699","2024-12-08 12:21:00","117.00",8,"2024-12-08 15:17:22.347699","237","14","1"
"810","2024-01-04 14:20:00","CERRADA","2024-01-04 16:55:46.658191","2024-01-04 14:20:00","290.00",3,"2024-01-04 16:55:46.658191","233","6","1"
"811","2023-08-08 12:01:00","CERRADA","2023-08-08 14:43:16.889999","2023-08-08 12:01:00","177.00",7,"2023-08-08 14:43:16.889999","1","9","1"
"812","2023-10-06 21:51:00","CERRADA","2023-10-07 00:41:36.238627","2023-10-06 21:51:00","265.00",3,"2023-10-07 00:41:36.238627","208","5","1"
"813","2024-06-03 20:12:00","CERRADA","2024-06-03 22:10:45.285858","2024-06-03 20:12:00","157.00",3,"2024-06-03 22:10:45.285858","1","10","1"
"814","2024-12-29 19:51:00","CERRADA","2024-12-29 21:35:11.299432","2024-12-29 19:51:00","126.00",5,"2024-12-29 21:35:11.299432","1","8","1"
"815","2024-11-08 13:41:00","CERRADA","2024-11-08 16:03:20.903058","2024-11-08 13:41:00","52.00",1,"2024-11-08 16:03:20.903058","220","2","1"
"816","2024-08-29 14:09:00","CERRADA","2024-08-29 17:07:06.140878","2024-08-29 14:09:00","206.00",2,"2024-08-29 17:07:06.140878","255","9","1"
"817","2024-11-22 20:04:00","CERRADA","2024-11-22 22:54:04.574492","2024-11-22 20:04:00","146.00",4,"2024-11-22 22:54:04.574492","155","14","1"
"818","2023-09-08 14:22:00","CERRADA","2023-09-08 15:52:34.993471","2023-09-08 14:22:00","83.00",7,"2023-09-08 15:52:34.993471","263","7","1"
"819","2025-04-11 19:02:00","CERRADA","2025-04-11 20:11:59.692069","2025-04-11 19:02:00","129.00",2,"2025-04-11 20:11:59.692069","259","1","1"
"820","2025-01-23 19:39:00","CERRADA","2025-01-23 22:15:56.405293","2025-01-23 19:39:00","156.00",6,"2025-01-23 22:15:56.405293","1","5","1"
"821","2023-08-21 21:06:00","CERRADA","2023-08-21 22:58:03.352228","2023-08-21 21:06:00","277.00",3,"2023-08-21 22:58:03.352228","97","4","1"
"822","2023-11-24 19:55:00","CERRADA","2023-11-24 22:13:55.563074","2023-11-24 19:55:00","151.00",1,"2023-11-24 22:13:55.563074","204","2","1"
"823","2024-04-07 14:44:00","CERRADA","2024-04-07 17:04:51.382629","2024-04-07 14:44:00","247.00",8,"2024-04-07 17:04:51.382629","1","12","1"
"824","2023-07-01 12:44:00","CERRADA","2023-07-01 15:40:27.746618","2023-07-01 12:44:00","101.00",5,"2023-07-01 15:40:27.746618","204","13","1"
"825","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","158.00",8,"2025-06-02 00:00:00","1","4","1"
"826","2024-08-09 13:47:00","CERRADA","2024-08-09 16:11:18.706361","2024-08-09 13:47:00","267.00",8,"2024-08-09 16:11:18.706361","1","3","1"
"827","2024-12-06 19:03:00","CERRADA","2024-12-06 20:43:03.720403","2024-12-06 19:03:00","263.00",1,"2024-12-06 20:43:03.720403","1","8","1"
"828","2025-01-17 14:02:00","CERRADA","2025-01-17 16:00:29.974895","2025-01-17 14:02:00","68.00",8,"2025-01-17 16:00:29.974895","223","7","1"
"829","2024-11-29 20:04:00","CERRADA","2024-11-29 21:36:08.51187","2024-11-29 20:04:00","141.00",1,"2024-11-29 21:36:08.51187","251","4","1"
"830","2025-02-28 21:27:00","CERRADA","2025-02-28 22:29:29.809858","2025-02-28 21:27:00","116.00",8,"2025-02-28 22:29:29.809858","244","2","1"
"831","2024-08-23 21:21:00","CERRADA","2024-08-24 00:11:36.496296","2024-08-23 21:21:00","431.00",6,"2024-08-24 00:11:36.496296","100","8","1"
"832","2023-10-14 19:26:00","CERRADA","2023-10-14 22:05:58.18137","2023-10-14 19:26:00","177.00",8,"2023-10-14 22:05:58.18137","1","12","1"
"833","2023-12-14 12:42:00","CERRADA","2023-12-14 14:39:56.806308","2023-12-14 12:42:00","45.00",8,"2023-12-14 14:39:56.806308","186","13","1"
"834","2023-09-13 19:19:00","CERRADA","2023-09-13 20:47:09.976119","2023-09-13 19:19:00","401.00",8,"2023-09-13 20:47:09.976119","82","10","1"
"835","2024-12-01 12:51:00","CERRADA","2024-12-01 13:58:38.392221","2024-12-01 12:51:00","331.00",5,"2024-12-01 13:58:38.392221","11","6","1"
"836","2024-10-18 14:49:00","CERRADA","2024-10-18 15:54:36.06978","2024-10-18 14:49:00","170.00",4,"2024-10-18 15:54:36.06978","118","2","1"
"837","2025-05-08 12:45:00","CERRADA","2025-05-08 13:51:03.038703","2025-05-08 12:45:00","320.00",3,"2025-05-08 13:51:03.038703","1","5","1"
"838","2023-09-23 20:50:00","CERRADA","2023-09-23 23:33:00.389354","2023-09-23 20:50:00","78.00",8,"2023-09-23 23:33:00.389354","1","13","1"
"839","2023-11-20 14:10:00","CERRADA","2023-11-20 16:37:24.114802","2023-11-20 14:10:00","178.00",2,"2023-11-20 16:37:24.114802","289","1","1"
"840","2023-11-06 13:07:00","CERRADA","2023-11-06 15:48:49.88466","2023-11-06 13:07:00","172.00",2,"2023-11-06 15:48:49.88466","261","8","1"
"841","2024-02-08 14:32:00","CERRADA","2024-02-08 15:52:33.084928","2024-02-08 14:32:00","121.00",1,"2024-02-08 15:52:33.084928","214","13","1"
"842","2023-11-04 13:08:00","CERRADA","2023-11-04 15:44:12.734486","2023-11-04 13:08:00","242.00",4,"2023-11-04 15:44:12.734486","214","6","1"
"843","2024-11-11 12:28:00","CERRADA","2024-11-11 13:45:28.207002","2024-11-11 12:28:00","104.00",8,"2024-11-11 13:45:28.207002","211","15","1"
"844","2024-05-17 13:27:00","CERRADA","2024-05-17 14:34:22.571965","2024-05-17 13:27:00","242.00",2,"2024-05-17 14:34:22.571965","266","2","1"
"845","2025-01-10 21:51:00","CERRADA","2025-01-11 00:10:14.603749","2025-01-10 21:51:00","195.00",3,"2025-01-11 00:10:14.603749","1","11","1"
"846","2025-04-29 21:47:00","CERRADA","2025-04-29 23:24:38.605702","2025-04-29 21:47:00","272.00",7,"2025-04-29 23:24:38.605702","153","7","1"
"847","2025-05-23 20:39:00","CERRADA","2025-05-23 23:13:36.059369","2025-05-23 20:39:00","138.00",3,"2025-05-23 23:13:36.059369","145","15","1"
"848","2023-12-21 20:21:00","CERRADA","2023-12-21 22:07:47.95348","2023-12-21 20:21:00","208.00",7,"2023-12-21 22:07:47.95348","178","15","1"
"849","2024-01-12 20:21:00","CERRADA","2024-01-12 22:51:50.733535","2024-01-12 20:21:00","233.00",5,"2024-01-12 22:51:50.733535","66","9","1"
"850","2024-02-04 19:32:00","CERRADA","2024-02-04 20:45:15.181725","2024-02-04 19:32:00","431.00",5,"2024-02-04 20:45:15.181725","16","15","1"
"851","2023-10-06 12:28:00","CERRADA","2023-10-06 14:03:45.320011","2023-10-06 12:28:00","248.00",6,"2023-10-06 14:03:45.320011","192","5","1"
"852","2025-01-17 21:42:00","CERRADA","2025-01-17 23:45:59.678327","2025-01-17 21:42:00","256.00",4,"2025-01-17 23:45:59.678327","234","6","1"
"853","2025-04-14 21:08:00","CERRADA","2025-04-14 23:33:43.327048","2025-04-14 21:08:00","99.00",5,"2025-04-14 23:33:43.327048","181","5","1"
"854","2024-11-15 14:29:00","CERRADA","2024-11-15 15:40:45.512388","2024-11-15 14:29:00","159.00",6,"2024-11-15 15:40:45.512388","128","2","1"
"855","2023-08-04 13:28:00","CERRADA","2023-08-04 14:37:22.123384","2023-08-04 13:28:00","178.00",2,"2023-08-04 14:37:22.123384","212","2","1"
"856","2024-03-01 19:44:00","CERRADA","2024-03-01 22:35:43.456375","2024-03-01 19:44:00","306.00",7,"2024-03-01 22:35:43.456375","208","10","1"
"857","2023-10-27 19:08:00","CERRADA","2023-10-27 22:04:09.829007","2023-10-27 19:08:00","88.00",3,"2023-10-27 22:04:09.829007","215","14","1"
"858","2024-09-13 20:23:00","CERRADA","2024-09-13 23:13:36.220959","2024-09-13 20:23:00","187.00",4,"2024-09-13 23:13:36.220959","272","2","1"
"859","2024-07-14 12:23:00","CERRADA","2024-07-14 13:59:35.457065","2024-07-14 12:23:00","155.00",2,"2024-07-14 13:59:35.457065","211","2","1"
"860","2023-10-27 12:59:00","CERRADA","2023-10-27 15:46:18.621084","2023-10-27 12:59:00","84.00",1,"2023-10-27 15:46:18.621084","152","8","1"
"861","2024-10-18 12:55:00","CERRADA","2024-10-18 14:00:21.713828","2024-10-18 12:55:00","69.00",3,"2024-10-18 14:00:21.713828","1","4","1"
"862","2024-05-12 21:53:00","CERRADA","2024-05-13 00:05:41.109914","2024-05-12 21:53:00","185.00",8,"2024-05-13 00:05:41.109914","160","10","1"
"863","2024-12-04 14:05:00","CERRADA","2024-12-04 16:40:58.643673","2024-12-04 14:05:00","104.00",8,"2024-12-04 16:40:58.643673","1","9","1"
"864","2024-07-12 21:56:00","CERRADA","2024-07-12 23:49:10.292666","2024-07-12 21:56:00","228.00",4,"2024-07-12 23:49:10.292666","211","7","1"
"865","2025-05-30 21:19:00","CERRADA","2025-05-30 23:26:19.519357","2025-05-30 21:19:00","125.00",3,"2025-05-30 23:26:19.519357","47","14","1"
"866","2025-02-28 20:33:00","CERRADA","2025-02-28 21:55:43.650285","2025-02-28 20:33:00","195.00",4,"2025-02-28 21:55:43.650285","288","2","1"
"867","2023-12-23 20:28:00","CERRADA","2023-12-23 21:38:09.465201","2023-12-23 20:28:00","85.00",3,"2023-12-23 21:38:09.465201","11","2","1"
"868","2024-08-17 13:26:00","CERRADA","2024-08-17 14:28:53.20997","2024-08-17 13:26:00","228.00",1,"2024-08-17 14:28:53.20997","166","7","1"
"869","2023-09-27 14:09:00","CERRADA","2023-09-27 15:30:55.216269","2023-09-27 14:09:00","340.00",2,"2023-09-27 15:30:55.216269","197","5","1"
"870","2024-07-23 14:11:00","CERRADA","2024-07-23 15:14:15.632585","2024-07-23 14:11:00","129.00",5,"2024-07-23 15:14:15.632585","1","3","1"
"871","2023-10-27 19:52:00","CERRADA","2023-10-27 22:39:56.410825","2023-10-27 19:52:00","113.00",6,"2023-10-27 22:39:56.410825","201","2","1"
"872","2024-10-18 12:17:00","CERRADA","2024-10-18 13:24:16.550241","2024-10-18 12:17:00","133.00",4,"2024-10-18 13:24:16.550241","124","13","1"
"873","2023-07-07 12:17:00","CERRADA","2023-07-07 14:23:29.341895","2023-07-07 12:17:00","222.00",8,"2023-07-07 14:23:29.341895","210","2","1"
"874","2024-04-12 21:32:00","CERRADA","2024-04-12 22:56:24.889729","2024-04-12 21:32:00","146.00",3,"2024-04-12 22:56:24.889729","53","4","1"
"875","2024-02-09 20:28:00","CERRADA","2024-02-09 21:33:00.902975","2024-02-09 20:28:00","256.00",3,"2024-02-09 21:33:00.902975","1","6","1"
"876","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","110.00",5,"2025-06-02 00:00:00","1","14","1"
"877","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","110.00",4,"2025-06-02 00:00:00","181","14","1"
"878","2023-10-23 19:13:00","CERRADA","2023-10-23 21:26:15.206228","2023-10-23 19:13:00","89.00",2,"2023-10-23 21:26:15.206228","204","12","1"
"879","2025-03-14 19:17:00","CERRADA","2025-03-14 20:46:30.683652","2025-03-14 19:17:00","284.00",6,"2025-03-14 20:46:30.683652","1","6","1"
"880","2024-09-14 21:08:00","CERRADA","2024-09-14 23:25:34.391702","2024-09-14 21:08:00","98.00",4,"2024-09-14 23:25:34.391702","1","6","1"
"881","2025-04-25 21:45:00","CERRADA","2025-04-25 23:43:40.63235","2025-04-25 21:45:00","69.00",1,"2025-04-25 23:43:40.63235","245","1","1"
"882","2024-12-06 21:28:00","CERRADA","2024-12-06 23:48:40.170575","2024-12-06 21:28:00","388.00",2,"2024-12-06 23:48:40.170575","43","13","1"
"883","2024-07-05 21:00:00","CERRADA","2024-07-05 22:14:58.299826","2024-07-05 21:00:00","253.00",6,"2024-07-05 22:14:58.299826","194","14","1"
"884","2024-01-14 21:58:00","CERRADA","2024-01-15 00:23:06.223996","2024-01-14 21:58:00","100.00",1,"2024-01-15 00:23:06.223996","100","8","1"
"885","2024-01-27 12:17:00","CERRADA","2024-01-27 14:16:08.432703","2024-01-27 12:17:00","269.00",4,"2024-01-27 14:16:08.432703","157","13","1"
"886","2025-03-21 20:32:00","CERRADA","2025-03-21 22:31:16.881514","2025-03-21 20:32:00","130.00",4,"2025-03-21 22:31:16.881514","109","1","1"
"887","2023-08-11 13:16:00","CERRADA","2023-08-11 16:08:01.656484","2023-08-11 13:16:00","235.00",3,"2023-08-11 16:08:01.656484","291","11","1"
"888","2023-12-15 21:43:00","CERRADA","2023-12-15 23:46:57.178925","2023-12-15 21:43:00","327.00",5,"2023-12-15 23:46:57.178925","1","15","1"
"889","2023-06-04 21:03:00","CERRADA","2023-06-04 23:45:27.790643","2023-06-04 21:03:00","136.00",8,"2023-06-04 23:45:27.790643","288","15","1"
"890","2025-05-02 20:48:00","CERRADA","2025-05-02 21:53:12.945658","2025-05-02 20:48:00","105.00",2,"2025-05-02 21:53:12.945658","210","5","1"
"891","2024-07-29 14:05:00","CERRADA","2024-07-29 16:50:36.708904","2024-07-29 14:05:00","282.00",7,"2024-07-29 16:50:36.708904","26","5","1"
"892","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","227.00",4,"2025-06-02 00:00:00","1","12","1"
"893","2024-08-17 21:59:00","CERRADA","2024-08-17 23:39:06.978259","2024-08-17 21:59:00","225.00",8,"2024-08-17 23:39:06.978259","51","1","1"
"894","2024-05-15 20:50:00","CERRADA","2024-05-15 22:18:24.554394","2024-05-15 20:50:00","139.00",4,"2024-05-15 22:18:24.554394","57","8","1"
"895","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","278.00",2,"2025-06-02 00:00:00","226","13","1"
"896","2023-08-04 14:39:00","CERRADA","2023-08-04 16:54:08.533525","2023-08-04 14:39:00","50.00",3,"2023-08-04 16:54:08.533525","1","2","1"
"897","2024-03-29 20:48:00","CERRADA","2024-03-29 22:37:19.977627","2024-03-29 20:48:00","67.00",1,"2024-03-29 22:37:19.977627","30","9","1"
"898","2024-09-13 20:39:00","CERRADA","2024-09-13 21:51:09.201079","2024-09-13 20:39:00","122.00",1,"2024-09-13 21:51:09.201079","1","13","1"
"899","2025-06-02 00:00:00","CERRADA","2025-06-02 00:00:00","2025-06-02 00:00:00","330.00",6,"2025-06-02 00:00:00","15","8","1"
"900","2025-03-21 19:46:00","CERRADA","2025-03-21 22:00:30.126385","2025-03-21 19:46:00","239.00",3,"2025-03-21 22:00:30.126385","1","15","1"
"901","2023-08-04 20:41:00","CERRADA","2023-08-04 23:11:31.490172","2023-08-04 20:41:00","484.00",1,"2023-08-04 23:11:31.490172","72","13","1"
"902","2023-11-03 14:23:00","CERRADA","2023-11-03 17:19:25.951621","2023-11-03 14:23:00","25.00",3,"2023-11-03 17:19:25.951621","279","13","1"
"903","2024-11-02 12:27:00","CERRADA","2024-11-02 14:08:15.475942","2024-11-02 12:27:00","477.00",4,"2024-11-02 14:08:15.475942","76","1","1"
"904","2023-08-11 21:44:00","CERRADA","2023-08-12 00:41:49.847442","2023-08-11 21:44:00","62.00",4,"2023-08-12 00:41:49.847442","1","11","1"
"905","2025-02-21 12:29:00","CERRADA","2025-02-21 15:14:07.959444","2025-02-21 12:29:00","164.00",6,"2025-02-21 15:14:07.959444","171","14","1"
"906","2023-06-05 19:39:00","CERRADA","2023-06-05 21:04:34.597255","2023-06-05 19:39:00","193.00",4,"2023-06-05 21:04:34.597255","1","8","1"
"907","2023-12-29 12:23:00","CERRADA","2023-12-29 13:24:11.22306","2023-12-29 12:23:00","224.00",7,"2023-12-29 13:24:11.22306","171","13","1"
"908","2024-03-29 14:02:00","CERRADA","2024-03-29 16:59:02.226782","2024-03-29 14:02:00","94.00",3,"2024-03-29 16:59:02.226782","286","2","1"
"909","2024-02-25 20:15:00","CERRADA","2024-02-25 21:36:25.498302","2024-02-25 20:15:00","238.00",4,"2024-02-25 21:36:25.498302","147","3","1"
"910","2023-12-23 12:21:00","CERRADA","2023-12-23 15:13:20.02155","2023-12-23 12:21:00","351.00",2,"2023-12-23 15:13:20.02155","136","15","1"
"911","2025-04-11 20:56:00","CERRADA","2025-04-11 22:48:02.770047","2025-04-11 20:56:00","233.00",6,"2025-04-11 22:48:02.770047","124","6","1"
"912","2023-12-15 14:20:00","CERRADA","2023-12-15 16:31:56.753971","2023-12-15 14:20:00","311.00",3,"2023-12-15 16:31:56.753971","62","3","1"
"913","2025-02-21 14:50:00","CERRADA","2025-02-21 16:07:49.681817","2025-02-21 14:50:00","220.00",1,"2025-02-21 16:07:49.681817","1","4","1"
"914","2024-11-03 13:46:00","CERRADA","2024-11-03 14:55:46.135453","2024-11-03 13:46:00","118.00",3,"2024-11-03 14:55:46.135453","145","14","1"
"915","2025-03-23 20:29:00","CERRADA","2025-03-23 21:50:28.789325","2025-03-23 20:29:00","541.00",7,"2025-03-23 21:50:28.789325","35","3","1"
"916","2024-10-25 21:58:00","CERRADA","2024-10-26 00:32:52.496266","2024-10-25 21:58:00","136.00",8,"2024-10-26 00:32:52.496266","271","12","1"
"917","2024-09-06 14:27:00","CERRADA","2024-09-06 17:13:38.704293","2024-09-06 14:27:00","274.00",4,"2024-09-06 17:13:38.704293","108","4","1"
"918","2023-12-17 14:14:00","CERRADA","2023-12-17 16:24:04.528018","2023-12-17 14:14:00","114.00",2,"2023-12-17 16:24:04.528018","193","5","1"
"919","2024-09-27 19:20:00","CERRADA","2024-09-27 20:52:45.740153","2024-09-27 19:20:00","147.00",8,"2024-09-27 20:52:45.740153","174","7","1"
"920","2025-03-28 14:53:00","CERRADA","2025-03-28 16:53:12.707422","2025-03-28 14:53:00","144.00",5,"2025-03-28 16:53:12.707422","228","4","1"
"921","2024-07-26 20:12:00","CERRADA","2024-07-26 21:52:03.056459","2024-07-26 20:12:00","470.00",5,"2024-07-26 21:52:03.056459","42","13","1"
"922","2023-12-14 21:47:00","CERRADA","2023-12-14 23:52:10.504581","2023-12-14 21:47:00","123.00",5,"2023-12-14 23:52:10.504581","130","5","1"
"923","2024-07-19 21:00:00","CERRADA","2024-07-19 22:56:38.428755","2024-07-19 21:00:00","277.00",6,"2024-07-19 22:56:38.428755","155","5","1"
"924","2024-01-26 19:14:00","CERRADA","2024-01-26 21:15:53.942523","2024-01-26 19:14:00","462.00",7,"2024-01-26 21:15:53.942523","78","14","1"
"925","2024-07-20 19:49:00","CERRADA","2024-07-20 22:42:01.894399","2024-07-20 19:49:00","77.00",8,"2024-07-20 22:42:01.894399","1","13","1"
"926","2024-06-21 14:47:00","CERRADA","2024-06-21 15:48:09.704309","2024-06-21 14:47:00","200.00",1,"2024-06-21 15:48:09.704309","226","8","1"
"927","2024-05-17 19:48:00","CERRADA","2024-05-17 22:21:26.232513","2024-05-17 19:48:00","217.00",6,"2024-05-17 22:21:26.232513","1","14","1"
"928","2025-01-03 13:21:00","CERRADA","2025-01-03 15:29:10.974371","2025-01-03 13:21:00","156.00",1,"2025-01-03 15:29:10.974371","168","10","1"
"929","2024-06-28 20:24:00","CERRADA","2024-06-28 21:46:36.038483","2024-06-28 20:24:00","110.00",7,"2024-06-28 21:46:36.038483","1","15","1"
"930","2023-09-08 13:02:00","CERRADA","2023-09-08 15:41:10.618763","2023-09-08 13:02:00","54.00",5,"2023-09-08 15:41:10.618763","293","8","1"
"931","2023-08-12 13:14:00","CERRADA","2023-08-12 14:48:55.959806","2023-08-12 13:14:00","647.00",4,"2023-08-12 14:48:55.959806","15","3","1"
"932","2024-11-15 19:25:00","CERRADA","2024-11-15 20:43:50.655276","2024-11-15 19:25:00","416.00",6,"2024-11-15 20:43:50.655276","234","1","1"
"933","2023-08-11 13:08:00","CERRADA","2023-08-11 15:52:27.233287","2023-08-11 13:08:00","440.00",8,"2023-08-11 15:52:27.233287","276","7","1"
"934","2025-01-24 19:17:00","CERRADA","2025-01-24 20:41:12.259648","2025-01-24 19:17:00","110.00",5,"2025-01-24 20:41:12.259648","245","3","1"
"935","2024-07-14 14:58:00","CERRADA","2024-07-14 17:06:18.449325","2024-07-14 14:58:00","360.00",2,"2024-07-14 17:06:18.449325","1","8","1"
"936","2023-09-08 19:22:00","CERRADA","2023-09-08 21:46:02.279086","2023-09-08 19:22:00","143.00",1,"2023-09-08 21:46:02.279086","238","10","1"
"937","2024-08-02 21:27:00","CERRADA","2024-08-02 23:21:56.362695","2024-08-02 21:27:00","146.00",3,"2024-08-02 23:21:56.362695","154","7","1"
"938","2024-07-08 13:17:00","CERRADA","2024-07-08 16:02:54.401992","2024-07-08 13:17:00","42.00",2,"2024-07-08 16:02:54.401992","1","3","1"
"939","2024-10-25 12:23:00","CERRADA","2024-10-25 13:32:11.04218","2024-10-25 12:23:00","451.00",4,"2024-10-25 13:32:11.04218","36","12","1"
"940","2023-11-17 19:01:00","CERRADA","2023-11-17 20:09:47.007543","2023-11-17 19:01:00","159.00",8,"2023-11-17 20:09:47.007543","168","7","1"
"941","2024-07-14 12:16:00","CERRADA","2024-07-14 13:29:45.715562","2024-07-14 12:16:00","217.00",6,"2024-07-14 13:29:45.715562","238","7","1"
"942","2024-12-11 13:45:00","CERRADA","2024-12-11 16:39:00.132653","2024-12-11 13:45:00","354.00",8,"2024-12-11 16:39:00.132653","1","6","1"
"943","2023-11-23 13:18:00","CERRADA","2023-11-23 14:32:53.889957","2023-11-23 13:18:00","142.00",3,"2023-11-23 14:32:53.889957","144","14","1"
"944","2025-04-19 13:28:00","CERRADA","2025-04-19 15:10:58.226326","2025-04-19 13:28:00","60.00",2,"2025-04-19 15:10:58.226326","1","3","1"
"945","2024-08-27 20:41:00","CERRADA","2024-08-27 23:00:30.287582","2024-08-27 20:41:00","278.00",4,"2024-08-27 23:00:30.287582","19","15","1"
"946","2024-08-30 19:49:00","CERRADA","2024-08-30 21:13:12.513971","2024-08-30 19:49:00","363.00",5,"2024-08-30 21:13:12.513971","54","7","1"
"947","2023-06-23 14:52:00","CERRADA","2023-06-23 16:15:03.493102","2023-06-23 14:52:00","122.00",2,"2023-06-23 16:15:03.493102","124","4","1"
